Hour_sin,Hour_cos,Soil_Temp,Rainfall,Soil_Moisture
-0.9659,0.2588,21.0,0.0,0.15
-0.866,0.5,23.0,0.0,0.149
-0.7071,0.7071,24.3,0.0,0.147
-0.5,0.866,24.7,0.0,0.147
-0.2588,0.9659,24.3,0.0,0.145
0.0,1.0,22.7,0.0,0.145
0.2588,0.9659,21.4,0.0,0.144
0.5,0.866,20.2,0.0,0.144
0.7071,0.7071,19.2,0.0,0.144
0.866,0.5,18.3,0.0,0.144
0.9659,0.2588,17.7,0.0,0.144
1.0,0.0,15.7,0.0,0.144
0.9659,-0.2588,14.7,0.0,0.144
0.866,-0.5,13.9,0.0,0.144
0.7071,-0.7071,13.4,0.0,0.144
0.5,-0.866,13.2,0.0,0.144
0.2588,-0.9659,13.1,0.0,0.144
0.0,-1.0,13.6,0.0,0.144
-0.2588,-0.9659,12.8,0.0,0.143
-0.5,-0.866,14.1,0.0,0.143
-0.7071,-0.7071,15.0,0.0,0.143
-0.866,-0.5,15.9,0.2,0.143
-0.9659,-0.2588,17.1,0.0,0.143
-1.0,-0.0,18.6,0.0,0.143
-0.9659,0.2588,19.1,0.2,0.143
-0.866,0.5,19.9,0.0,0.143
-0.7071,0.7071,21.6,0.0,0.142
-0.5,0.866,21.4,0.0,0.141
-0.2588,0.9659,20.3,0.0,0.141
0.0,1.0,19.4,0.0,0.14
0.2588,0.9659,19.1,0.0,0.14
0.5,0.866,18.2,0.0,0.14
0.7071,0.7071,17.7,0.0,0.14
0.866,0.5,17.5,0.0,0.14
0.9659,0.2588,17.4,0.0,0.14
1.0,0.0,17.3,0.0,0.14
0.9659,-0.2588,17.2,0.0,0.14
0.866,-0.5,17.1,0.0,0.14
0.7071,-0.7071,17.0,0.0,0.14
0.5,-0.866,16.9,0.0,0.14
0.2588,-0.9659,16.7,0.0,0.14
0.0,-1.0,16.7,0.0,0.14
-0.2588,-0.9659,16.6,0.0,0.14
-0.5,-0.866,16.6,0.0,0.14
-0.7071,-0.7071,16.8,0.0,0.14
-0.866,-0.5,17.1,0.0,0.14
-0.9659,-0.2588,17.4,0.0,0.14
-1.0,-0.0,18.2,0.0,0.14
-0.9659,0.2588,19.8,0.0,0.139
-0.866,0.5,21.5,0.0,0.138
-0.7071,0.7071,21.1,0.0,0.137
-0.5,0.866,21.2,0.0,0.136
-0.2588,0.9659,20.6,0.0,0.136
0.0,1.0,20.0,0.0,0.136
0.2588,0.9659,19.3,0.0,0.136
0.5,0.866,18.6,0.0,0.136
0.7071,0.7071,18.0,0.0,0.136
0.866,0.5,17.7,0.0,0.136
0.9659,0.2588,17.6,0.0,0.136
1.0,0.0,17.4,0.0,0.136
0.9659,-0.2588,17.3,0.0,0.136
0.866,-0.5,17.2,0.0,0.135
0.7071,-0.7071,17.1,0.0,0.135
0.5,-0.866,16.9,0.0,0.135
0.2588,-0.9659,16.8,0.0,0.135
0.0,-1.0,16.7,0.0,0.135
-0.2588,-0.9659,16.5,0.0,0.135
-0.5,-0.866,16.3,0.0,0.135
-0.7071,-0.7071,16.5,0.0,0.135
-0.866,-0.5,16.9,0.0,0.135
-0.9659,-0.2588,17.5,0.0,0.135
-1.0,-0.0,18.2,0.0,0.135
-0.9659,0.2588,19.3,0.0,0.135
-0.866,0.5,20.8,0.0,0.135
-0.7071,0.7071,22.2,0.0,0.134
-0.5,0.866,21.4,0.0,0.134
-0.2588,0.9659,20.7,0.0,0.133
0.0,1.0,19.9,0.0,0.133
0.2588,0.9659,19.1,0.0,0.133
0.5,0.866,18.3,0.0,0.133
0.7071,0.7071,17.9,0.0,0.133
0.866,0.5,17.8,0.0,0.133
0.9659,0.2588,17.7,0.0,0.133
1.0,0.0,17.5,0.0,0.133
0.9659,-0.2588,17.4,0.0,0.133
0.866,-0.5,17.3,0.0,0.133
0.7071,-0.7071,17.2,0.0,0.133
0.5,-0.866,17.1,0.0,0.133
0.2588,-0.9659,17.0,0.0,0.133
0.0,-1.0,16.9,0.0,0.133
-0.2588,-0.9659,16.8,0.0,0.132
-0.5,-0.866,16.8,0.0,0.133
-0.7071,-0.7071,16.8,0.0,0.132
-0.866,-0.5,17.0,0.0,0.132
-0.9659,-0.2588,17.6,0.0,0.132
-1.0,-0.0,18.6,0.0,0.132
-0.9659,0.2588,20.3,0.0,0.132
-0.866,0.5,22.4,0.0,0.131
-0.7071,0.7071,23.6,0.0,0.13
-0.5,0.866,23.9,0.0,0.13
-0.2588,0.9659,22.5,0.0,0.129
0.0,1.0,21.2,0.0,0.129
0.2588,0.9659,19.8,0.0,0.129
0.5,0.866,18.7,0.0,0.128
0.7071,0.7071,18.0,0.0,0.128
0.866,0.5,17.6,0.0,0.128
0.9659,0.2588,17.4,0.0,0.128
1.0,0.0,17.2,0.0,0.128
0.9659,-0.2588,17.2,0.0,0.128
0.866,-0.5,17.1,0.0,0.128
0.7071,-0.7071,16.9,0.0,0.128
0.5,-0.866,16.9,0.0,0.128
0.2588,-0.9659,16.9,0.0,0.128
0.0,-1.0,16.9,0.0,0.128
-0.2588,-0.9659,16.8,0.0,0.128
-0.5,-0.866,16.7,0.0,0.128
-0.7071,-0.7071,16.7,0.0,0.128
-0.866,-0.5,16.9,0.0,0.128
-0.9659,-0.2588,17.1,0.0,0.128
-1.0,-0.0,17.5,0.0,0.128
-0.9659,0.2588,17.9,0.0,0.128
-0.866,0.5,18.5,0.0,0.127
-0.7071,0.7071,18.6,0.0,0.127
-0.5,0.866,18.8,0.0,0.127
-0.2588,0.9659,19.4,0.0,0.127
0.0,1.0,19.2,0.0,0.126
0.2588,0.9659,18.2,0.0,0.126
0.5,0.866,17.6,0.0,0.126
0.7071,0.7071,16.8,0.0,0.126
0.866,0.5,16.6,0.0,0.127
0.9659,0.2588,16.2,0.0,0.127
1.0,0.0,16.5,0.0,0.127
0.9659,-0.2588,16.6,0.0,0.127
0.866,-0.5,16.7,0.0,0.126
0.7071,-0.7071,16.6,0.0,0.127
0.5,-0.866,16.5,0.0,0.126
0.2588,-0.9659,16.5,0.0,0.126
0.0,-1.0,16.4,0.0,0.126
-0.2588,-0.9659,16.3,0.0,0.126
-0.5,-0.866,16.2,0.0,0.126
-0.7071,-0.7071,16.4,0.0,0.126
-0.866,-0.5,16.8,0.0,0.126
-0.9659,-0.2588,17.3,0.0,0.126
-1.0,-0.0,18.4,0.0,0.126
-0.9659,0.2588,20.1,0.0,0.125
-0.866,0.5,22.0,0.0,0.125
-0.7071,0.7071,23.5,0.0,0.124
-0.5,0.866,23.8,0.0,0.124
-0.2588,0.9659,23.2,0.0,0.123
0.0,1.0,21.7,0.0,0.123
0.2588,0.9659,20.6,0.0,0.123
0.5,0.866,19.1,0.0,0.122
0.7071,0.7071,17.7,0.0,0.122
0.866,0.5,17.0,0.0,0.122
0.9659,0.2588,15.9,0.0,0.122
1.0,0.0,15.1,0.0,0.122
0.9659,-0.2588,14.9,0.0,0.122
0.866,-0.5,14.0,0.0,0.122
0.7071,-0.7071,13.7,0.0,0.122
0.5,-0.866,13.4,0.0,0.122
0.2588,-0.9659,13.1,0.0,0.122
0.0,-1.0,12.9,0.0,0.121
-0.2588,-0.9659,14.3,0.0,0.121
-0.5,-0.866,15.2,0.0,0.121
-0.7071,-0.7071,15.8,0.0,0.121
-0.866,-0.5,16.3,0.0,0.121
-0.9659,-0.2588,16.9,0.0,0.121
-1.0,-0.0,17.7,0.0,0.121
-0.9659,0.2588,19.9,0.0,0.121
-0.866,0.5,21.8,0.0,0.12
-0.7071,0.7071,23.4,0.0,0.12
-0.5,0.866,24.0,0.0,0.119
-0.2588,0.9659,23.4,0.0,0.119
0.0,1.0,21.8,0.0,0.118
0.2588,0.9659,20.2,0.0,0.118
0.5,0.866,18.8,0.0,0.118
0.7071,0.7071,17.8,0.0,0.118
0.866,0.5,17.7,0.0,0.118
0.9659,0.2588,17.5,0.0,0.118
1.0,0.0,17.3,0.0,0.118
0.9659,-0.2588,17.1,0.0,0.118
0.866,-0.5,16.9,0.0,0.118
0.7071,-0.7071,16.9,0.0,0.118
0.5,-0.866,16.8,0.0,0.118
0.2588,-0.9659,16.7,0.0,0.118
0.0,-1.0,16.5,0.0,0.118
-0.2588,-0.9659,16.5,0.0,0.118
-0.5,-0.866,16.3,0.0,0.118
-0.7071,-0.7071,16.4,0.0,0.118
-0.866,-0.5,16.6,0.0,0.118
-0.9659,-0.2588,17.0,0.0,0.118
-1.0,-0.0,17.5,0.0,0.118
-0.9659,0.2588,18.9,0.0,0.118
-0.866,0.5,21.5,0.0,0.117
-0.7071,0.7071,22.3,0.0,0.117
-0.5,0.866,23.0,0.0,0.116
-0.2588,0.9659,21.7,0.0,0.116
0.0,1.0,21.0,0.0,0.116
0.2588,0.9659,19.9,0.0,0.116
0.5,0.866,18.6,0.0,0.116
0.7071,0.7071,16.6,0.0,0.115
0.866,0.5,15.8,0.0,0.115
0.9659,0.2588,15.3,0.0,0.116
1.0,0.0,15.7,0.0,0.115
0.9659,-0.2588,15.9,0.0,0.115
0.866,-0.5,16.3,0.0,0.115
0.7071,-0.7071,15.8,0.0,0.115
0.5,-0.866,16.1,0.0,0.115
0.2588,-0.9659,16.2,0.0,0.115
0.0,-1.0,15.9,0.0,0.115
-0.2588,-0.9659,16.0,0.0,0.115
-0.5,-0.866,16.0,0.0,0.115
-0.7071,-0.7071,16.2,0.0,0.115
-0.866,-0.5,16.8,0.0,0.115
-0.9659,-0.2588,17.8,0.0,0.115
-1.0,-0.0,18.5,0.0,0.114
-0.9659,0.2588,19.9,0.0,0.114
-0.866,0.5,22.1,0.0,0.114
-0.7071,0.7071,23.2,0.0,0.113
-0.5,0.866,24.4,0.0,0.113
-0.2588,0.9659,22.5,0.0,0.113
0.0,1.0,21.3,0.0,0.113
0.2588,0.9659,20.1,0.0,0.113
0.5,0.866,19.2,0.0,0.112
0.7071,0.7071,17.1,0.0,0.112
0.866,0.5,16.4,0.0,0.112
0.9659,0.2588,17.2,0.0,0.112
1.0,0.0,17.3,0.0,0.112
0.9659,-0.2588,17.3,0.0,0.112
0.866,-0.5,17.2,0.0,0.112
0.7071,-0.7071,17.0,0.0,0.112
0.5,-0.866,17.0,0.0,0.112
0.2588,-0.9659,16.9,0.0,0.112
0.0,-1.0,16.8,0.0,0.112
-0.2588,-0.9659,16.7,0.0,0.112
-0.5,-0.866,16.6,0.0,0.112
-0.7071,-0.7071,16.7,0.0,0.112
-0.866,-0.5,17.4,0.0,0.112
-0.9659,-0.2588,18.5,0.0,0.112
-1.0,-0.0,19.7,0.0,0.111
-0.9659,0.2588,20.9,0.0,0.111
-0.866,0.5,21.8,0.0,0.11
-0.7071,0.7071,22.2,0.0,0.11
-0.5,0.866,22.4,0.0,0.11
-0.2588,0.9659,21.5,0.0,0.11
0.0,1.0,20.5,0.0,0.11
0.2588,0.9659,20.0,0.0,0.11
0.5,0.866,18.9,0.0,0.109
0.7071,0.7071,18.0,0.0,0.11
0.866,0.5,17.6,0.0,0.11
0.9659,0.2588,17.7,0.0,0.109
1.0,0.0,17.6,0.0,0.109
0.9659,-0.2588,17.5,0.0,0.109
0.866,-0.5,17.4,0.0,0.109
0.7071,-0.7071,17.3,0.0,0.109
0.5,-0.866,17.3,0.0,0.109
0.2588,-0.9659,17.3,0.0,0.109
0.0,-1.0,17.2,0.0,0.109
-0.2588,-0.9659,17.2,0.0,0.109
-0.5,-0.866,17.1,0.0,0.109
-0.7071,-0.7071,17.3,0.0,0.109
-0.866,-0.5,17.6,0.0,0.109
-0.9659,-0.2588,18.1,0.0,0.109
-1.0,-0.0,18.6,0.0,0.109
-0.9659,0.2588,19.4,0.0,0.109
-0.866,0.5,19.6,0.0,0.108
-0.7071,0.7071,20.2,0.0,0.108
-0.5,0.866,19.8,0.0,0.108
-0.2588,0.9659,19.3,0.0,0.108
0.0,1.0,18.8,0.0,0.108
0.2588,0.9659,18.2,0.0,0.108
0.5,0.866,17.7,0.0,0.108
0.7071,0.7071,17.5,0.0,0.108
0.866,0.5,17.3,0.0,0.108
0.9659,0.2588,17.2,1.5,0.108
1.0,0.0,16.9,2.6,0.109
0.9659,-0.2588,16.8,0.0,0.114
0.866,-0.5,16.7,0.0,0.116
0.7071,-0.7071,16.3,0.0,0.117
0.5,-0.866,14.3,0.0,0.118
0.2588,-0.9659,13.6,0.0,0.119
0.0,-1.0,13.2,0.0,0.12
-0.2588,-0.9659,12.8,0.0,0.12
-0.5,-0.866,12.2,0.0,0.12
-0.7071,-0.7071,12.9,0.0,0.12
-0.866,-0.5,14.9,0.0,0.12
-0.9659,-0.2588,16.2,0.0,0.12
-1.0,-0.0,17.7,0.0,0.12
-0.9659,0.2588,19.7,0.0,0.12
-0.866,0.5,21.1,0.0,0.12
-0.7071,0.7071,22.1,0.0,0.12
-0.5,0.866,22.5,0.0,0.12
-0.2588,0.9659,22.0,0.0,0.119
0.0,1.0,20.4,0.0,0.119
0.2588,0.9659,18.9,0.0,0.119
0.5,0.866,17.8,0.0,0.119
0.7071,0.7071,17.0,0.0,0.119
0.866,0.5,15.4,0.0,0.119
0.9659,0.2588,13.9,0.0,0.119
1.0,0.0,14.2,0.0,0.119
0.9659,-0.2588,13.2,0.0,0.119
0.866,-0.5,12.8,0.0,0.119
0.7071,-0.7071,12.7,0.0,0.119
0.5,-0.866,12.5,0.0,0.119
0.2588,-0.9659,12.5,0.0,0.119
0.0,-1.0,12.4,0.0,0.119
-0.2588,-0.9659,12.2,0.0,0.119
-0.5,-0.866,12.1,0.0,0.118
-0.7071,-0.7071,12.9,0.0,0.118
-0.866,-0.5,14.2,0.0,0.119
-0.9659,-0.2588,15.9,0.0,0.118
-1.0,-0.0,17.9,0.0,0.118
-0.9659,0.2588,20.0,0.0,0.117
-0.866,0.5,21.4,0.0,0.117
-0.7071,0.7071,23.1,0.0,0.116
-0.5,0.866,24.0,0.0,0.115
-0.2588,0.9659,23.1,0.0,0.115
0.0,1.0,21.0,0.0,0.114
0.2588,0.9659,19.3,0.0,0.114
0.5,0.866,18.0,0.0,0.114
0.7071,0.7071,16.7,0.0,0.114
0.866,0.5,14.7,0.0,0.113
0.9659,0.2588,14.5,0.0,0.113
1.0,0.0,13.2,0.0,0.113
0.9659,-0.2588,13.6,0.0,0.113
0.866,-0.5,14.3,0.0,0.113
0.7071,-0.7071,13.2,0.0,0.113
0.5,-0.866,12.1,0.0,0.113
0.2588,-0.9659,11.6,0.0,0.113
0.0,-1.0,11.6,0.0,0.113
-0.2588,-0.9659,11.2,0.0,0.113
-0.5,-0.866,11.0,0.0,0.113
-0.7071,-0.7071,12.1,0.0,0.113
-0.866,-0.5,13.9,0.0,0.113
-0.9659,-0.2588,15.9,0.0,0.112
-1.0,-0.0,17.8,0.0,0.112
-0.9659,0.2588,19.9,0.0,0.112
-0.866,0.5,21.2,0.0,0.111
-0.7071,0.7071,23.2,0.0,0.11
-0.5,0.866,23.0,0.0,0.11
-0.2588,0.9659,21.7,0.0,0.11
0.0,1.0,20.8,0.0,0.11
0.2588,0.9659,19.9,0.0,0.109
0.5,0.866,18.5,0.0,0.109
0.7071,0.7071,16.4,0.0,0.109
0.866,0.5,14.9,0.0,0.109
0.9659,0.2588,14.3,0.0,0.109
1.0,0.0,13.7,0.0,0.109
0.9659,-0.2588,13.7,0.0,0.109
0.866,-0.5,12.8,0.0,0.109
0.7071,-0.7071,12.2,0.0,0.108
0.5,-0.866,11.8,0.0,0.108
0.2588,-0.9659,11.0,0.0,0.108
0.0,-1.0,10.3,0.0,0.108
-0.2588,-0.9659,9.6,0.0,0.108
-0.5,-0.866,9.3,0.0,0.108
-0.7071,-0.7071,10.7,0.0,0.108
-0.866,-0.5,12.7,0.0,0.108
-0.9659,-0.2588,14.8,0.0,0.107
-1.0,-0.0,17.2,0.0,0.107
-0.9659,0.2588,20.1,0.0,0.106
-0.866,0.5,22.6,0.0,0.106
-0.7071,0.7071,25.1,0.0,0.105
-0.5,0.866,26.5,0.0,0.105
-0.2588,0.9659,25.6,0.0,0.104
0.0,1.0,23.3,0.0,0.103
0.2588,0.9659,21.6,0.0,0.103
0.5,0.866,19.7,0.0,0.103
0.7071,0.7071,17.8,0.0,0.103
0.866,0.5,15.0,0.0,0.103
0.9659,0.2588,13.8,0.0,0.103
1.0,0.0,12.9,0.0,0.103
0.9659,-0.2588,12.4,0.0,0.102
0.866,-0.5,11.9,0.0,0.102
0.7071,-0.7071,11.5,0.0,0.102
0.5,-0.866,11.2,0.0,0.102
0.2588,-0.9659,10.9,0.0,0.102
0.0,-1.0,10.7,0.0,0.102
-0.2588,-0.9659,10.3,0.0,0.102
-0.5,-0.866,10.7,0.0,0.102
-0.7071,-0.7071,12.0,0.0,0.102
-0.866,-0.5,13.9,0.0,0.102
-0.9659,-0.2588,15.8,0.0,0.102
-1.0,-0.0,18.1,0.0,0.101
-0.9659,0.2588,20.9,0.0,0.101
-0.866,0.5,23.1,0.0,0.1
-0.7071,0.7071,25.8,0.0,0.1
-0.5,0.866,25.7,0.0,0.1
-0.2588,0.9659,25.5,0.0,0.1
0.0,1.0,23.5,0.0,0.099
0.2588,0.9659,21.3,0.0,0.099
0.5,0.866,19.4,0.0,0.099
0.7071,0.7071,18.2,0.0,0.098
0.866,0.5,17.8,0.0,0.098
0.9659,0.2588,15.6,0.0,0.098
1.0,0.0,15.0,0.0,0.098
0.9659,-0.2588,14.9,0.0,0.098
0.866,-0.5,14.1,0.0,0.098
0.7071,-0.7071,14.3,0.0,0.098
0.5,-0.866,14.4,0.0,0.097
0.2588,-0.9659,14.8,0.0,0.097
0.0,-1.0,15.0,0.0,0.097
-0.2588,-0.9659,15.4,0.0,0.097
-0.5,-0.866,14.5,0.0,0.097
-0.7071,-0.7071,14.9,0.0,0.097
-0.866,-0.5,16.4,0.0,0.097
-0.9659,-0.2588,18.0,0.0,0.097
-1.0,-0.0,19.8,0.0,0.097
-0.9659,0.2588,22.3,0.0,0.097
-0.866,0.5,24.3,0.0,0.097
-0.7071,0.7071,26.2,0.0,0.097
-0.5,0.866,27.1,0.0,0.096
-0.2588,0.9659,26.3,0.0,0.096
0.0,1.0,24.0,0.0,0.096
0.2588,0.9659,22.5,0.0,0.096
0.5,0.866,20.6,0.0,0.096
0.7071,0.7071,18.2,0.0,0.096
0.866,0.5,16.6,0.0,0.096
0.9659,0.2588,15.4,0.0,0.095
1.0,0.0,14.8,0.0,0.095
0.9659,-0.2588,15.0,0.0,0.095
0.866,-0.5,15.5,0.0,0.095
0.7071,-0.7071,15.1,0.0,0.095
0.5,-0.866,14.7,0.0,0.095
0.2588,-0.9659,14.0,0.0,0.095
0.0,-1.0,13.6,0.0,0.095
-0.2588,-0.9659,12.6,0.0,0.095
-0.5,-0.866,12.3,0.0,0.095
-0.7071,-0.7071,13.7,0.0,0.095
-0.866,-0.5,15.6,0.0,0.095
-0.9659,-0.2588,17.4,0.0,0.095
-1.0,-0.0,19.5,0.0,0.095
-0.9659,0.2588,21.9,0.0,0.094
-0.866,0.5,24.1,0.0,0.095
-0.7071,0.7071,26.0,0.0,0.095
-0.5,0.866,27.0,0.0,0.094
-0.2588,0.9659,26.4,0.0,0.094
0.0,1.0,24.3,0.0,0.094
0.2588,0.9659,22.5,0.0,0.094
0.5,0.866,20.6,0.0,0.093
0.7071,0.7071,18.0,0.0,0.093
0.866,0.5,16.6,0.0,0.093
0.9659,0.2588,15.4,0.0,0.093
1.0,0.0,14.9,0.0,0.092
0.9659,-0.2588,15.1,0.0,0.092
0.866,-0.5,14.6,0.0,0.092
0.7071,-0.7071,13.5,0.0,0.092
0.5,-0.866,12.8,0.0,0.092
0.2588,-0.9659,12.3,0.0,0.092
0.0,-1.0,12.2,0.0,0.092
-0.2588,-0.9659,12.1,0.0,0.092
-0.5,-0.866,12.1,0.0,0.092
-0.7071,-0.7071,13.5,0.0,0.092
-0.866,-0.5,15.5,0.0,0.092
-0.9659,-0.2588,17.5,0.0,0.092
-1.0,-0.0,19.6,0.0,0.092
-0.9659,0.2588,22.3,0.0,0.092
-0.866,0.5,24.6,0.0,0.092
-0.7071,0.7071,26.4,0.0,0.092
-0.5,0.866,27.6,0.0,0.091
-0.2588,0.9659,27.0,0.0,0.092
0.0,1.0,25.0,0.0,0.091
0.2588,0.9659,23.0,0.0,0.091
0.5,0.866,21.1,0.0,0.091
0.7071,0.7071,19.0,0.0,0.091
0.866,0.5,18.8,0.0,0.091
0.9659,0.2588,18.8,0.0,0.091
1.0,0.0,18.3,0.0,0.09
0.9659,-0.2588,17.5,0.0,0.09
0.866,-0.5,17.2,0.0,0.09
0.7071,-0.7071,16.2,0.0,0.09
0.5,-0.866,16.5,0.0,0.09
0.2588,-0.9659,16.9,0.0,0.09
0.0,-1.0,16.9,0.0,0.09
-0.2588,-0.9659,16.4,0.0,0.09
-0.5,-0.866,15.8,0.0,0.09
-0.7071,-0.7071,16.3,0.0,0.09
-0.866,-0.5,17.9,0.0,0.09
-0.9659,-0.2588,19.7,0.0,0.09
-1.0,-0.0,21.6,0.0,0.09
-0.9659,0.2588,22.8,0.0,0.09
-0.866,0.5,24.7,0.0,0.09
-0.7071,0.7071,26.1,0.0,0.09
-0.5,0.866,26.0,0.0,0.089
-0.2588,0.9659,26.4,0.0,0.089
0.0,1.0,23.1,0.0,0.089
0.2588,0.9659,21.8,0.0,0.089
0.5,0.866,20.1,0.0,0.089
0.7071,0.7071,18.8,0.0,0.089
0.866,0.5,17.8,0.0,0.089
0.9659,0.2588,16.6,0.0,0.089
1.0,0.0,17.2,0.0,0.088
0.9659,-0.2588,16.9,0.0,0.088
0.866,-0.5,17.3,0.0,0.088
0.7071,-0.7071,17.3,0.0,0.088
0.5,-0.866,17.2,0.0,0.088
0.2588,-0.9659,17.1,0.0,0.088
0.0,-1.0,17.0,0.0,0.088
-0.2588,-0.9659,16.8,0.0,0.088
-0.5,-0.866,16.7,0.0,0.088
-0.7071,-0.7071,16.8,0.0,0.088
-0.866,-0.5,17.3,0.0,0.088
-0.9659,-0.2588,17.8,0.0,0.088
-1.0,-0.0,18.3,0.0,0.088
-0.9659,0.2588,19.2,0.0,0.088
-0.866,0.5,20.3,0.0,0.088
-0.7071,0.7071,24.2,0.0,0.088
-0.5,0.866,23.8,0.0,0.088
-0.2588,0.9659,23.7,0.0,0.088
0.0,1.0,23.4,0.0,0.088
0.2588,0.9659,21.3,0.0,0.088
0.5,0.866,20.1,0.0,0.087
0.7071,0.7071,19.2,0.0,0.087
0.866,0.5,18.1,0.0,0.087
0.9659,0.2588,17.5,0.0,0.087
1.0,0.0,15.9,0.0,0.087
0.9659,-0.2588,14.9,0.0,0.087
0.866,-0.5,14.5,0.0,0.087
0.7071,-0.7071,15.3,0.0,0.087
0.5,-0.866,14.1,0.0,0.087
0.2588,-0.9659,13.4,0.0,0.087
0.0,-1.0,13.5,0.0,0.087
-0.2588,-0.9659,13.4,0.0,0.086
-0.5,-0.866,14.5,0.0,0.086
-0.7071,-0.7071,15.5,0.0,0.086
-0.866,-0.5,17.0,0.0,0.086
-0.9659,-0.2588,18.2,0.0,0.086
-1.0,-0.0,19.8,0.0,0.086
-0.9659,0.2588,22.2,0.0,0.086
-0.866,0.5,24.1,0.0,0.086
-0.7071,0.7071,24.3,0.0,0.086
-0.5,0.866,26.1,0.0,0.086
-0.2588,0.9659,26.2,0.0,0.086
0.0,1.0,23.3,0.0,0.086
0.2588,0.9659,21.3,0.0,0.086
0.5,0.866,19.9,0.0,0.086
0.7071,0.7071,18.5,0.0,0.085
0.866,0.5,17.8,0.0,0.085
0.9659,0.2588,17.7,0.0,0.085
1.0,0.0,17.6,0.0,0.085
0.9659,-0.2588,17.5,0.0,0.085
0.866,-0.5,17.5,0.0,0.085
0.7071,-0.7071,17.5,0.0,0.085
0.5,-0.866,16.5,4.5,0.088
0.2588,-0.9659,16.3,0.0,0.098
0.0,-1.0,15.5,0.0,0.099
-0.2588,-0.9659,14.8,0.0,0.101
-0.5,-0.866,13.4,0.0,0.101
-0.7071,-0.7071,14.0,0.0,0.102
-0.866,-0.5,15.3,0.0,0.103
-0.9659,-0.2588,16.4,0.0,0.103
-1.0,-0.0,17.7,0.0,0.103
-0.9659,0.2588,19.1,0.0,0.103
-0.866,0.5,20.7,0.0,0.103
-0.7071,0.7071,22.6,0.0,0.103
-0.5,0.866,23.4,0.0,0.103
-0.2588,0.9659,22.7,0.0,0.102
0.0,1.0,20.3,0.0,0.102
0.2588,0.9659,18.6,0.0,0.101
0.5,0.866,17.7,0.0,0.101
0.7071,0.7071,16.8,0.0,0.101
0.866,0.5,16.2,0.0,0.101
0.9659,0.2588,14.8,0.0,0.101
1.0,0.0,13.5,0.0,0.101
0.9659,-0.2588,12.1,0.0,0.1
0.866,-0.5,11.4,0.0,0.1
0.7071,-0.7071,10.7,0.0,0.1
0.5,-0.866,10.3,0.0,0.1
0.2588,-0.9659,9.8,0.0,0.1
0.0,-1.0,9.4,0.0,0.1
-0.2588,-0.9659,9.2,0.0,0.1
-0.5,-0.866,9.1,0.0,0.1
-0.7071,-0.7071,11.0,0.0,0.1
-0.866,-0.5,12.8,0.0,0.1
-0.9659,-0.2588,14.9,0.0,0.099
-1.0,-0.0,16.5,0.0,0.099
-0.9659,0.2588,19.1,0.0,0.098
-0.866,0.5,20.8,0.0,0.098
-0.7071,0.7071,23.2,0.0,0.098
-0.5,0.866,23.4,0.0,0.097
-0.2588,0.9659,22.4,0.0,0.097
0.0,1.0,21.0,0.0,0.097
0.2588,0.9659,19.6,0.0,0.096
0.5,0.866,18.0,0.0,0.095
0.7071,0.7071,16.8,0.0,0.095
0.866,0.5,16.1,0.0,0.095
0.9659,0.2588,14.5,0.0,0.095
1.0,0.0,13.6,0.0,0.095
0.9659,-0.2588,13.2,0.0,0.094
0.866,-0.5,13.3,0.0,0.094
0.7071,-0.7071,13.1,0.0,0.094
0.5,-0.866,11.7,0.0,0.094
0.2588,-0.9659,10.8,0.0,0.094
0.0,-1.0,10.2,0.0,0.094
-0.2588,-0.9659,9.6,0.0,0.093
-0.5,-0.866,9.4,0.0,0.094
-0.7071,-0.7071,11.4,0.0,0.093
-0.866,-0.5,13.8,0.0,0.093
-0.9659,-0.2588,15.9,0.0,0.093
-1.0,-0.0,18.1,0.0,0.093
-0.9659,0.2588,20.4,0.0,0.093
-0.866,0.5,22.5,0.0,0.093
-0.7071,0.7071,24.6,0.0,0.092
-0.5,0.866,25.6,0.0,0.092
-0.2588,0.9659,24.8,0.0,0.092
0.0,1.0,22.9,0.0,0.092
0.2588,0.9659,21.3,0.0,0.092
0.5,0.866,19.5,0.0,0.091
0.7071,0.7071,17.3,0.0,0.091
0.866,0.5,15.8,0.0,0.091
0.9659,0.2588,14.1,0.0,0.091
1.0,0.0,13.2,0.0,0.091
0.9659,-0.2588,12.4,0.0,0.091
0.866,-0.5,12.3,0.0,0.091
0.7071,-0.7071,11.8,0.0,0.09
0.5,-0.866,11.7,0.0,0.09
0.2588,-0.9659,11.0,0.0,0.09
0.0,-1.0,10.7,0.0,0.09
-0.2588,-0.9659,10.0,0.0,0.09
-0.5,-0.866,10.1,0.0,0.09
-0.7071,-0.7071,12.0,0.0,0.09
-0.866,-0.5,14.0,0.0,0.09
-0.9659,-0.2588,15.7,0.0,0.09
-1.0,-0.0,18.0,0.0,0.09
-0.9659,0.2588,20.4,0.0,0.09
-0.866,0.5,22.3,0.0,0.089
-0.7071,0.7071,24.8,0.0,0.089
-0.5,0.866,26.2,0.0,0.089
-0.2588,0.9659,25.4,0.0,0.089
0.0,1.0,23.5,0.0,0.089
0.2588,0.9659,21.5,0.0,0.089
0.5,0.866,19.7,0.0,0.089
0.7071,0.7071,16.7,0.0,0.088
0.866,0.5,15.5,0.0,0.089
0.9659,0.2588,15.2,0.0,0.089
1.0,0.0,14.0,0.0,0.088
